Month,Day,Time,Lane,Class,Speed,Length,Headway,Direction
7,16,9:33:10 AM,1,3,72,1690,9,WB
7,16,9:33:11 AM,1,3,75,1772,1,WB
7,16,9:34:20 AM,1,3,59,3431,69,WB
7,16,9:34:53 AM,1,3,69,1550,33,WB
7,16,9:35:11 AM,1,2,57,1326,18,WB
7,16,9:35:18 AM,1,3,60,1567,7,WB
7,16,9:35:24 AM,1,2,70,1503,6,WB
7,16,9:36:32 AM,1,2,72,1442,68,WB
7,16,9:36:40 AM,1,2,65,1225,8,WB
7,16,9:37:15 AM,1,2,65,1225,35,WB
7,16,9:38:24 AM,1,9,60,4157,69,WB
7,16,9:39:07 AM,1,2,0,1143,43,WB
7,16,9:39:55 AM,1,2,65,1499,48,WB
7,16,9:39:57 AM,1,3,68,1663,2,WB
7,16,9:41:06 AM,1,3,72,3172,69,WB
7,16,9:41:13 AM,1,2,80,1214,7,WB
7,16,9:41:49 AM,1,3,73,1898,36,WB
7,16,9:42:21 AM,1,3,69,1819,32,WB
7,16,9:43:41 AM,1,3,71,1599,80,WB
7,16,9:44:34 AM,1,9,60,7001,53,WB
7,16,9:45:05 AM,1,3,75,1701,31,WB
7,16,9:45:16 AM,1,3,61,1732,11,WB
7,16,9:45:21 AM,1,2,64,1507,5,WB
7,16,9:46:15 AM,1,3,55,3739,54,WB
7,16,9:46:53 AM,1,2,0,992,38,WB
7,16,9:47:57 AM,1,3,72,1664,64,WB
7,16,9:49:03 AM,1,2,79,1459,66,WB
7,16,9:49:07 AM,1,3,70,1720,4,WB
7,16,9:50:20 AM,1,1,0,604,73,WB
7,16,9:50:33 AM,1,3,70,1710,13,WB
7,16,9:50:45 AM,1,2,59,1447,12,WB
7,16,9:50:59 AM,1,2,67,1587,14,WB
7,16,9:51:47 AM,1,2,69,1450,48,WB
7,16,9:51:49 AM,1,2,85,1581,2,WB
7,16,9:52:15 AM,1,3,72,1605,26,WB
7,16,9:52:43 AM,1,3,63,1510,28,WB
7,16,9:53:01 AM,1,3,77,1708,18,WB
7,16,9:53:32 AM,1,9,61,5799,31,WB
7,16,9:53:40 AM,1,2,66,1508,8,WB
7,16,9:54:48 AM,1,2,72,1582,68,WB
7,16,9:55:44 AM,1,2,65,1530,56,WB
7,16,9:56:48 AM,1,3,68,1648,64,WB
7,16,9:56:49 AM,1,2,72,1573,1,WB
7,16,9:56:53 AM,1,2,78,1596,4,WB
7,16,9:57:00 AM,1,3,76,1541,7,WB
7,16,9:57:20 AM,1,2,72,1573,20,WB
7,16,9:57:41 AM,1,2,64,1363,21,WB
7,16,9:58:20 AM,1,3,69,1951,39,WB
7,16,9:59:09 AM,1,2,61,3242,49,WB
7,16,9:59:33 AM,1,2,65,1490,24,WB
7,17,9:00:10 AM,1,2,64,1415,19,WB
7,17,9:00:31 AM,1,2,70,1513,21,WB
7,17,9:01:52 AM,1,2,66,1503,81,WB
7,17,9:02:10 AM,1,3,73,1952,18,WB
7,17,9:02:40 AM,1,9,62,6142,30,WB
7,17,9:06:17 AM,1,2,67,1535,217,WB
7,17,9:06:20 AM,1,2,69,1570,3,WB
7,17,9:06:33 AM,1,2,72,1501,13,WB
7,17,9:06:47 AM,1,3,70,1689,14,WB
7,17,9:06:50 AM,1,3,71,1686,3,WB
7,17,9:07:41 AM,1,3,72,1662,51,WB
7,17,9:07:46 AM,1,3,71,1750,5,WB
7,17,9:10:04 AM,1,10,60,6808,138,WB
7,17,9:10:07 AM,1,2,67,1611,3,WB
7,17,9:11:48 AM,1,2,67,1495,101,WB
7,17,9:12:11 AM,1,3,67,1631,23,WB
7,17,9:12:17 AM,1,2,71,1544,6,WB
7,17,9:13:32 AM,1,4,61,3023,75,WB
7,17,9:14:44 AM,1,2,75,1503,72,WB
7,17,9:14:46 AM,1,2,68,1476,2,WB
7,17,9:15:02 AM,1,3,0,1152,16,WB
7,17,9:15:35 AM,1,2,69,1478,33,WB
7,17,9:15:38 AM,1,2,72,1544,3,WB
7,17,9:17:26 AM,1,2,73,1525,108,WB
7,17,9:17:44 AM,1,2,67,1329,18,WB
7,17,9:18:20 AM,1,2,67,1431,36,WB
7,17,9:18:23 AM,1,2,70,1555,3,WB
7,17,9:18:33 AM,1,2,72,1637,10,WB
7,17,9:19:07 AM,1,2,70,1456,34,WB
7,17,9:20:20 AM,1,2,70,1518,73,WB
7,17,9:20:31 AM,1,3,67,1938,11,WB
7,17,9:20:34 AM,1,2,72,1389,3,WB
7,17,9:20:41 AM,1,3,73,1898,7,WB
7,17,9:20:57 AM,1,2,71,1552,16,WB
7,17,9:21:02 AM,1,2,71,1523,5,WB
7,17,9:21:05 AM,1,3,71,3201,3,WB
7,17,9:21:09 AM,1,3,69,4092,4,WB
7,17,9:21:24 AM,1,2,71,1495,15,WB
7,17,9:21:34 AM,1,2,73,1428,10,WB
7,17,9:22:19 AM,1,2,72,1467,45,WB
7,17,9:22:28 AM,1,2,68,1620,9,WB
7,17,9:23:57 AM,1,2,75,1227,89,WB
7,17,9:24:38 AM,1,2,68,1688,41,WB
7,17,9:24:48 AM,1,2,70,1441,10,WB
7,17,9:24:56 AM,1,2,72,1425,8,WB
7,17,9:26:29 AM,1,3,71,1714,93,WB
7,17,9:26:43 AM,1,2,70,1498,14,WB
7,17,9:26:50 AM,1,3,75,1547,7,WB
7,17,9:28:21 AM,1,3,67,1874,91,WB
7,17,9:28:34 AM,1,3,68,1915,13,WB
7,17,9:28:52 AM,1,3,58,4202,18,WB
7,17,9:29:42 AM,1,2,79,1692,50,WB
7,17,9:30:34 AM,1,3,68,1607,52,WB
7,17,9:30:57 AM,1,3,63,1770,23,WB
7,17,9:31:11 AM,1,2,67,1607,14,WB
7,17,9:31:16 AM,1,2,74,1484,5,WB
7,17,9:31:17 AM,1,3,72,1833,1,WB
7,17,9:32:10 AM,1,2,68,1320,53,WB
7,17,9:32:29 AM,1,5,63,5133,19,WB
7,17,9:32:48 AM,1,5,65,4646,19,WB
7,17,9:32:54 AM,1,2,0,1472,6,WB
7,17,9:33:53 AM,1,2,72,1483,59,WB
7,17,9:34:17 AM,1,2,64,1445,24,WB
7,17,9:34:42 AM,1,2,74,1604,25,WB
7,17,9:35:22 AM,1,14,155,8311,40,WB
7,17,9:35:23 AM,1,14,155,7764,1,WB
7,17,9:36:27 AM,1,2,71,1547,64,WB
7,17,9:36:54 AM,1,2,77,1570,27,WB
7,17,9:37:06 AM,1,2,69,1575,12,WB
7,17,9:37:24 AM,1,3,67,1874,18,WB
7,17,9:37:26 AM,1,2,69,1393,2,WB
7,17,9:39:39 AM,1,6,61,2604,133,WB
7,17,9:39:45 AM,1,3,77,1907,6,WB
7,17,9:40:00 AM,1,2,62,1360,15,WB
7,17,9:40:42 AM,1,3,58,1707,42,WB
7,17,9:40:43 AM,1,2,69,1152,1,WB
7,17,9:40:53 AM,1,2,72,1517,10,WB
7,17,9:41:09 AM,1,3,67,1745,16,WB
7,17,9:41:34 AM,1,5,60,2467,25,WB
7,17,9:41:35 AM,1,3,61,1728,1,WB
7,17,9:41:38 AM,1,2,72,1685,3,WB
7,17,9:42:12 AM,1,2,76,1552,34,WB
7,17,9:42:15 AM,1,2,72,1419,3,WB
7,17,9:42:42 AM,1,2,60,1530,27,WB
7,17,9:42:54 AM,1,2,66,1454,12,WB
7,17,9:45:21 AM,1,2,63,1428,147,WB
7,17,9:45:23 AM,1,2,60,1476,2,WB
7,17,9:45:27 AM,1,9,63,7240,4,WB
7,17,9:45:32 AM,1,2,72,1350,5,WB
7,17,9:45:33 AM,1,2,70,1586,1,WB
7,17,9:46:14 AM,1,3,70,1679,41,WB
7,17,9:46:20 AM,1,2,68,1390,6,WB
7,17,9:46:47 AM,1,2,71,1381,27,WB
7,17,9:46:52 AM,1,3,75,1635,5,WB
7,17,9:47:29 AM,1,2,69,1639,37,WB
7,17,9:49:52 AM,1,2,59,1680,143,WB
7,17,9:49:53 AM,1,2,77,1558,1,WB
7,17,9:50:57 AM,1,2,58,1400,64,WB
7,17,9:51:00 AM,1,2,54,1404,3,WB
7,17,9:51:18 AM,1,2,59,1467,18,WB
7,17,9:51:26 AM,1,3,65,1614,8,WB
7,17,9:51:47 AM,1,2,72,1473,21,WB
7,17,9:52:24 AM,1,3,70,3996,37,WB
7,17,9:54:57 AM,1,9,57,6258,153,WB
7,17,9:56:56 AM,1,2,69,1377,119,WB
7,17,9:56:59 AM,1,2,71,1418,3,WB
7,17,9:57:41 AM,1,3,72,1780,42,WB
7,17,9:59:38 AM,1,3,68,1633,117,WB
7,17,9:59:51 AM,1,2,80,1184,13,WB
7,18,9:00:17 AM,1,2,72,1504,33,WB
7,18,9:00:37 AM,1,2,64,1462,20,WB
7,18,9:01:50 AM,1,2,72,1515,73,WB
7,18,9:03:18 AM,1,3,71,1703,88,WB
7,18,9:03:48 AM,1,2,79,1442,30,WB
7,18,9:03:52 AM,1,2,72,1544,4,WB
7,18,9:04:28 AM,1,2,69,1573,36,WB
7,18,9:05:04 AM,1,3,71,1761,36,WB
7,18,9:05:18 AM,1,2,75,1527,14,WB
7,18,9:05:34 AM,1,3,64,2114,16,WB
7,18,9:05:35 AM,1,3,65,1653,1,WB
7,18,9:05:37 AM,1,5,70,2279,2,WB
7,18,9:05:45 AM,1,3,74,1631,8,WB
7,18,9:06:19 AM,1,2,77,1544,34,WB
7,18,9:06:55 AM,1,2,67,1535,36,WB
7,18,9:06:59 AM,1,3,73,1785,4,WB
7,18,9:07:09 AM,1,2,69,1382,10,WB
7,18,9:07:30 AM,1,2,68,1540,21,WB
7,18,9:08:41 AM,1,2,72,1334,71,WB
7,18,9:09:05 AM,1,3,68,1607,24,WB
7,18,9:09:29 AM,1,3,67,1712,24,WB
7,18,9:10:42 AM,1,2,72,1366,73,WB
7,18,9:12:34 AM,1,2,72,1334,112,WB
7,18,9:12:41 AM,1,3,74,1926,7,WB
7,18,9:13:13 AM,1,3,69,1465,32,WB
7,18,9:14:04 AM,1,3,62,1697,51,WB
7,18,9:14:06 AM,1,3,66,2030,2,WB
7,18,9:14:53 AM,1,2,71,1413,47,WB
7,18,9:15:09 AM,1,2,66,1425,16,WB
7,18,9:15:37 AM,1,2,73,1293,28,WB
7,18,9:17:32 AM,1,3,69,3131,115,WB
7,18,9:17:33 AM,1,3,70,1725,1,WB
7,18,9:17:41 AM,1,3,77,1804,8,WB
7,18,9:17:53 AM,1,3,80,3602,12,WB
7,18,9:18:07 AM,1,3,63,1606,14,WB
7,18,9:18:39 AM,1,3,69,2073,32,WB
7,18,9:22:13 AM,1,2,71,1560,214,WB
7,18,9:22:16 AM,1,2,80,1461,3,WB
7,18,9:22:19 AM,1,2,80,1606,3,WB
7,18,9:23:18 AM,1,2,64,2785,59,WB
7,18,9:23:20 AM,1,2,67,1490,2,WB
7,18,9:23:26 AM,1,2,75,1525,6,WB
7,18,9:24:27 AM,1,9,62,6640,61,WB
7,18,9:25:51 AM,1,3,71,1594,84,WB
7,18,9:25:59 AM,1,2,70,1715,8,WB
7,18,9:26:26 AM,1,2,57,1530,27,WB
7,18,9:26:39 AM,1,3,62,1508,13,WB
7,18,9:26:44 AM,1,2,69,1434,5,WB
7,18,9:27:05 AM,1,2,71,1406,21,WB
7,18,9:27:19 AM,1,2,76,1356,14,WB
7,18,9:29:07 AM,1,2,0,1503,108,WB
7,18,9:29:08 AM,1,2,60,1466,1,WB
7,18,9:30:00 AM,1,2,67,1373,52,WB
7,18,9:30:39 AM,1,3,62,1680,39,WB
7,18,9:31:24 AM,1,2,77,1570,45,WB
7,18,9:32:28 AM,1,3,68,1875,64,WB
7,18,9:33:24 AM,1,2,72,1457,56,WB
7,18,9:33:41 AM,1,3,68,1779,17,WB
7,18,9:35:31 AM,1,3,71,1599,110,WB
7,18,9:36:23 AM,1,3,65,1547,52,WB
7,18,9:37:33 AM,1,2,71,1339,70,WB
7,18,9:37:54 AM,1,3,63,1512,21,WB
7,18,9:38:11 AM,1,2,73,1412,17,WB
7,18,9:38:21 AM,1,3,67,1500,10,WB
7,18,9:38:24 AM,1,3,76,1855,3,WB
7,18,9:38:43 AM,1,2,80,1523,19,WB
7,18,9:39:17 AM,1,5,62,3063,34,WB
7,18,9:39:18 AM,1,2,64,1387,1,WB
7,18,9:39:47 AM,1,2,68,1360,29,WB
7,18,9:40:09 AM,1,5,74,2335,22,WB
7,18,9:42:48 AM,1,2,69,1550,159,WB
7,18,9:43:24 AM,1,6,57,3032,36,WB
7,18,9:43:58 AM,1,3,66,1903,34,WB
7,18,9:46:17 AM,1,2,72,1641,139,WB
7,18,9:46:48 AM,1,3,69,1626,31,WB
7,18,9:47:25 AM,1,3,67,1850,37,WB
7,18,9:47:32 AM,1,2,71,1502,7,WB
7,18,9:47:44 AM,1,2,66,1376,12,WB
7,18,9:47:45 AM,1,2,70,1658,1,WB
7,18,9:48:06 AM,1,2,80,1485,21,WB
7,18,9:48:17 AM,1,2,67,1428,11,WB
7,18,9:48:55 AM,1,3,69,1480,38,WB
7,18,9:49:05 AM,1,3,64,1721,10,WB
7,18,9:49:10 AM,1,2,69,1680,5,WB
7,18,9:49:14 AM,1,3,79,3818,4,WB
7,18,9:49:23 AM,1,2,67,1309,9,WB
7,18,9:49:55 AM,1,3,69,1716,32,WB
7,18,9:49:59 AM,1,2,65,1429,4,WB
7,18,9:50:13 AM,1,2,74,1599,14,WB
7,18,9:51:00 AM,1,2,69,1373,47,WB
7,18,9:51:07 AM,1,3,69,4183,7,WB
7,18,9:51:11 AM,1,2,69,1539,4,WB
7,18,9:51:30 AM,1,2,0,876,19,WB
7,18,9:51:49 AM,1,2,0,934,19,WB
7,18,9:52:10 AM,1,13,69,9263,21,WB
7,18,9:52:19 AM,1,6,63,2679,9,WB
7,18,9:52:20 AM,1,2,66,1474,1,WB
7,18,9:52:22 AM,1,2,64,1387,2,WB
7,18,9:52:26 AM,1,2,73,1152,4,WB
7,18,9:52:47 AM,1,2,69,1361,21,WB
7,18,9:52:54 AM,1,2,68,1507,7,WB
7,18,9:53:01 AM,1,2,71,1444,7,WB
7,18,9:53:54 AM,1,3,71,1719,53,WB
7,18,9:54:25 AM,1,3,77,1431,31,WB
7,18,9:54:31 AM,1,2,81,1466,6,WB
7,18,9:55:56 AM,1,2,72,1382,85,WB
7,18,9:56:35 AM,1,3,61,1577,39,WB
7,18,9:56:41 AM,1,2,75,1388,6,WB
7,18,9:58:53 AM,1,2,62,1575,132,WB
7,19,9:00:19 AM,1,2,70,1539,46,WB
7,19,9:03:04 AM,1,3,55,1656,165,WB
7,19,9:03:50 AM,1,1,77,446,46,WB
7,19,9:04:01 AM,1,2,82,1419,11,WB
7,19,9:05:13 AM,1,2,71,1317,72,WB
7,19,9:05:16 AM,1,2,72,1462,3,WB
7,19,9:05:17 AM,1,3,72,1749,1,WB
7,19,9:05:30 AM,1,2,61,1613,13,WB
7,19,9:05:59 AM,1,2,71,1450,29,WB
7,19,9:07:18 AM,1,2,55,1566,79,WB
7,19,9:07:30 AM,1,2,80,1632,12,WB
7,19,9:07:57 AM,1,2,83,1525,27,WB
7,19,9:08:34 AM,1,2,72,1603,37,WB
7,19,9:08:39 AM,1,2,72,1587,5,WB
7,19,9:08:49 AM,1,3,72,1758,10,WB
7,19,9:10:26 AM,1,2,75,1459,97,WB
7,19,9:10:53 AM,1,3,69,1844,27,WB
7,19,9:12:16 AM,1,9,61,4777,83,WB
7,19,9:12:49 AM,1,2,67,1468,33,WB
7,19,9:13:42 AM,1,2,69,1480,53,WB
7,19,9:13:59 AM,1,3,66,1898,17,WB
7,19,9:14:00 AM,1,2,75,1327,1,WB
7,19,9:15:57 AM,1,2,57,1405,117,WB
7,19,9:16:42 AM,1,2,61,1451,45,WB
7,19,9:18:54 AM,1,9,61,6408,132,WB
7,19,9:18:59 AM,1,3,68,1663,5,WB
7,19,9:20:00 AM,1,2,71,1407,61,WB
7,19,9:20:04 AM,1,3,71,1928,4,WB
7,19,9:22:00 AM,1,2,69,1504,116,WB
7,19,9:22:04 AM,1,2,70,1441,4,WB
7,19,9:22:28 AM,1,3,68,1507,24,WB
7,19,9:22:50 AM,1,3,72,1694,22,WB
7,19,9:23:16 AM,1,2,72,1239,26,WB
7,19,9:23:17 AM,1,3,71,1610,1,WB
7,19,9:23:18 AM,1,3,70,1844,1,WB
7,19,9:23:32 AM,1,2,73,1260,14,WB
7,19,9:25:37 AM,1,3,80,1648,125,WB
7,19,9:26:11 AM,1,3,80,1891,34,WB
7,19,9:26:45 AM,1,6,64,2816,34,WB
7,19,9:26:59 AM,1,2,71,1594,14,WB
7,19,9:27:02 AM,1,2,68,1466,3,WB
7,19,9:27:04 AM,1,3,72,1653,2,WB
7,19,9:27:12 AM,1,3,70,1441,8,WB
7,19,9:27:18 AM,1,2,73,1606,6,WB
7,19,9:27:30 AM,1,6,64,2312,12,WB
7,19,9:27:41 AM,1,3,64,4231,11,WB
7,19,9:28:24 AM,1,2,45,1270,43,WB
7,19,9:28:25 AM,1,2,45,1392,1,WB
7,19,9:29:29 AM,1,2,73,1574,64,WB
7,19,9:29:46 AM,1,2,57,1480,17,WB
7,19,9:29:57 AM,1,2,79,1529,11,WB
7,19,9:31:38 AM,1,2,69,1501,101,WB
7,19,9:31:49 AM,1,3,69,1646,11,WB
7,19,9:31:50 AM,1,2,70,1441,1,WB
7,19,9:32:15 AM,1,2,60,1476,25,WB
7,19,9:32:49 AM,1,2,54,1386,34,WB
7,19,9:34:07 AM,1,3,63,3905,78,WB
7,19,9:34:09 AM,1,3,64,1826,2,WB
7,19,9:34:11 AM,1,2,64,1378,2,WB
7,19,9:34:13 AM,1,2,62,1466,2,WB
7,19,9:35:35 AM,1,13,62,9765,82,WB
7,19,9:35:36 AM,1,2,61,1558,1,WB
7,19,9:35:51 AM,1,3,68,1744,15,WB
7,19,9:35:53 AM,1,2,66,1532,2,WB
7,19,9:36:05 AM,1,2,76,1530,12,WB
7,19,9:38:30 AM,1,14,33,6089,145,WB
7,19,9:38:35 AM,1,2,61,1434,5,WB
7,19,9:38:38 AM,1,2,53,1508,3,WB
7,19,9:38:50 AM,1,3,65,3736,12,WB
7,19,9:38:56 AM,1,1,0,391,6,WB
7,19,9:39:01 AM,1,2,74,1560,5,WB
7,19,9:40:41 AM,1,5,62,2170,100,WB
7,19,9:41:01 AM,1,9,62,6820,20,WB
7,19,9:41:02 AM,1,3,64,1727,1,WB
7,19,9:41:03 AM,1,3,64,1707,1,WB
7,19,9:41:07 AM,1,3,65,1458,4,WB
7,19,9:41:17 AM,1,2,70,1379,10,WB
7,19,9:41:34 AM,1,2,69,1470,17,WB
7,19,9:42:15 AM,1,3,69,1844,41,WB
7,19,9:42:16 AM,1,2,70,1431,1,WB
7,19,9:42:35 AM,1,2,71,1407,19,WB
7,19,9:43:12 AM,1,2,76,1507,37,WB
7,19,9:44:45 AM,1,9,63,6181,93,WB
7,19,9:45:16 AM,1,3,69,1407,31,WB
7,19,9:45:56 AM,1,2,66,1610,40,WB
7,19,9:46:00 AM,1,2,67,1554,4,WB
7,19,9:46:25 AM,1,2,54,1277,25,WB
7,19,9:46:40 AM,1,3,68,1845,15,WB
7,19,9:46:57 AM,1,5,72,1956,17,WB
7,19,9:47:00 AM,1,2,75,1455,3,WB
7,19,9:47:59 AM,1,2,75,1332,59,WB
7,19,9:48:20 AM,1,3,79,1593,21,WB
7,19,9:48:55 AM,1,3,70,3003,35,WB
7,19,9:49:00 AM,1,2,77,1578,5,WB
7,19,9:50:25 AM,1,10,62,7034,85,WB
7,19,9:50:45 AM,1,10,62,7162,20,WB
7,19,9:50:48 AM,1,2,61,1403,3,WB
7,19,9:50:50 AM,1,6,61,2653,2,WB
7,19,9:50:53 AM,1,3,60,1664,3,WB
7,19,9:51:00 AM,1,2,59,1534,7,WB
7,19,9:52:22 AM,1,2,73,1666,82,WB
7,19,9:53:45 AM,1,2,63,1475,83,WB
7,19,9:53:58 AM,1,2,63,1409,13,WB
7,19,9:53:59 AM,1,3,63,1636,1,WB
7,19,9:54:02 AM,1,2,76,1496,3,WB
7,19,9:54:29 AM,1,5,62,2256,27,WB
7,19,9:54:30 AM,1,2,64,1564,1,WB
7,19,9:54:33 AM,1,2,63,1460,3,WB
7,19,9:54:40 AM,1,5,66,2293,7,WB
7,19,9:54:43 AM,1,3,79,1762,3,WB
7,19,9:55:03 AM,1,2,72,1690,20,WB
7,19,9:57:43 AM,1,2,71,1571,160,WB
7,19,9:57:55 AM,1,5,59,1754,12,WB
7,19,9:58:06 AM,1,2,57,1283,11,WB
7,19,9:58:51 AM,1,3,73,1666,45,WB
7,19,9:59:06 AM,1,3,71,1450,15,WB
7,19,9:59:58 AM,1,2,69,1458,52,WB
7,20,9:00:11 AM,1,2,68,1310,28,WB
7,20,9:00:14 AM,1,3,70,1715,3,WB
7,20,9:00:17 AM,1,3,90,1990,3,WB
7,20,9:01:18 AM,1,3,73,1968,61,WB
7,20,9:02:18 AM,1,5,57,4161,60,WB
7,20,9:02:27 AM,1,2,77,1478,9,WB
7,20,9:02:56 AM,1,2,67,1423,29,WB
7,20,9:03:26 AM,1,10,33,6662,30,WB
7,20,9:04:19 AM,1,2,67,1497,53,WB
7,20,9:05:05 AM,1,2,61,1281,46,WB
7,20,9:08:38 AM,1,3,73,1882,213,WB
7,20,9:08:48 AM,1,2,66,1420,10,WB
7,20,9:08:55 AM,1,2,70,1446,7,WB
7,20,9:08:57 AM,1,2,72,1589,2,WB
7,20,9:10:13 AM,1,2,76,1642,76,WB
7,20,9:10:18 AM,1,2,77,1555,5,WB
7,20,9:10:20 AM,1,2,78,1578,2,WB
7,20,9:11:20 AM,1,2,72,1372,60,WB
7,20,9:11:36 AM,1,10,63,7375,16,WB
7,20,9:11:51 AM,1,2,0,1201,15,WB
7,20,9:12:45 AM,1,2,68,1470,54,WB
7,20,9:13:00 AM,1,2,72,1458,15,WB
7,20,9:13:06 AM,1,2,73,1395,6,WB
7,20,9:13:45 AM,1,2,71,1402,39,WB
7,20,9:14:29 AM,1,2,64,1302,44,WB
7,20,9:14:34 AM,1,2,63,1610,5,WB
7,20,9:14:38 AM,1,3,74,1462,4,WB
7,20,9:15:13 AM,1,3,71,1662,35,WB
7,20,9:17:00 AM,1,9,65,6419,107,WB
7,20,9:17:16 AM,1,3,75,1738,16,WB
7,20,9:17:38 AM,1,5,59,4705,22,WB
7,20,9:19:13 AM,1,2,69,1491,95,WB
7,20,9:19:27 AM,1,3,67,2008,14,WB
7,20,9:19:36 AM,1,2,70,1606,9,WB
7,20,9:20:23 AM,1,2,69,1480,47,WB
7,20,9:20:58 AM,1,2,74,1331,35,WB
7,20,9:21:01 AM,1,4,68,3241,3,WB
7,20,9:21:51 AM,1,2,71,1523,50,WB
7,20,9:21:53 AM,1,2,72,1467,2,WB
7,20,9:23:00 AM,1,10,58,6965,67,WB
7,20,9:23:02 AM,1,2,61,1525,2,WB
7,20,9:23:05 AM,1,2,67,1431,3,WB
7,20,9:23:07 AM,1,2,0,1490,2,WB
7,20,9:23:57 AM,1,3,61,1751,50,WB
7,20,9:24:30 AM,1,3,74,1850,33,WB
7,20,9:24:58 AM,1,14,0,241,28,WB
7,20,9:25:05 AM,1,2,75,1492,7,WB
7,20,9:27:05 AM,1,2,66,1810,120,WB
7,20,9:27:20 AM,1,3,68,1834,15,WB
7,20,9:27:23 AM,1,2,69,1460,3,WB
7,20,9:27:26 AM,1,3,75,1722,3,WB
7,20,9:27:43 AM,1,3,75,1744,17,WB
7,20,9:28:06 AM,1,2,72,1483,23,WB
7,20,9:28:12 AM,1,2,73,1660,6,WB
7,20,9:30:01 AM,1,6,41,3182,109,WB
7,20,9:30:14 AM,1,2,80,1505,13,WB
7,20,9:30:42 AM,1,2,66,1313,28,WB
7,20,9:31:22 AM,1,3,0,1854,40,WB
7,20,9:31:24 AM,1,3,60,1713,2,WB
7,20,9:31:37 AM,1,2,63,1547,13,WB
7,20,9:31:49 AM,1,2,69,1443,12,WB
7,20,9:31:57 AM,1,3,71,1651,8,WB
7,20,9:32:03 AM,1,2,77,1482,6,WB
7,20,9:32:23 AM,1,2,72,1335,20,WB
7,20,9:32:49 AM,1,2,69,1529,26,WB
7,20,9:33:41 AM,1,9,55,6237,52,WB
7,20,9:34:00 AM,1,2,68,1585,19,WB
7,20,9:34:01 AM,1,3,67,1790,1,WB
7,20,9:34:25 AM,1,3,73,1601,24,WB
7,20,9:34:50 AM,1,2,70,1674,25,WB
7,20,9:36:39 AM,1,3,69,1650,109,WB
7,20,9:36:51 AM,1,2,62,1457,12,WB
7,20,9:36:53 AM,1,3,65,1538,2,WB
7,20,9:37:18 AM,1,3,56,1750,25,WB
7,20,9:38:19 AM,1,3,52,1517,61,WB
7,20,9:38:29 AM,1,3,50,4330,10,WB
7,20,9:38:32 AM,1,2,50,1327,3,WB
7,20,9:39:09 AM,1,3,59,3571,37,WB
7,20,9:39:14 AM,1,2,73,1568,5,WB
7,20,9:40:22 AM,1,2,63,1347,68,WB
7,20,9:40:39 AM,1,2,66,1337,17,WB
7,20,9:41:02 AM,1,2,0,848,23,WB
7,20,9:41:16 AM,1,3,66,1669,14,WB
7,20,9:41:33 AM,1,2,0,711,17,WB
7,20,9:41:34 AM,1,2,61,1440,1,WB
