Month,Day,Time,Lane,Class,Speed,Length,Headway,Direction
7,20,9:41:38 AM,1,3,61,1665,4,WB
7,20,9:42:05 AM,1,9,61,6136,27,WB
7,20,9:42:06 AM,1,2,62,1383,1,WB
7,20,9:42:08 AM,1,3,67,1706,2,WB
7,20,9:42:10 AM,1,3,68,1880,2,WB
7,20,9:42:16 AM,1,2,69,1655,6,WB
7,20,9:42:36 AM,1,3,60,4347,20,WB
7,20,9:42:56 AM,1,2,73,1595,20,WB
7,20,9:45:26 AM,1,3,75,1739,150,WB
7,20,9:46:01 AM,1,2,70,1451,35,WB
7,20,9:46:23 AM,1,3,61,1331,22,WB
7,20,9:46:26 AM,1,2,64,1507,3,WB
7,20,9:46:29 AM,1,2,64,1521,3,WB
7,20,9:46:38 AM,1,3,67,1676,9,WB
7,20,9:47:09 AM,1,2,72,1625,31,WB
7,20,9:48:26 AM,1,3,79,2106,77,WB
7,20,9:49:26 AM,1,3,62,1730,60,WB
7,20,9:49:41 AM,1,3,68,1678,15,WB
7,20,9:49:43 AM,1,2,74,1566,2,WB
7,20,9:51:58 AM,1,2,66,1542,135,WB
7,20,9:52:06 AM,1,3,65,4226,8,WB
7,20,9:52:10 AM,1,2,76,1485,4,WB
7,20,9:52:21 AM,1,3,67,1731,11,WB
7,20,9:52:32 AM,1,2,0,1410,11,WB
7,20,9:52:54 AM,1,2,61,1363,22,WB
7,20,9:53:48 AM,1,2,72,1632,54,WB
7,20,9:55:36 AM,1,2,0,876,108,WB
7,20,9:58:17 AM,1,5,61,3238,161,WB
7,20,9:58:19 AM,1,2,63,1626,2,WB
7,20,9:58:21 AM,1,2,66,1410,2,WB
7,20,9:58:45 AM,1,3,75,1750,24,WB
7,20,9:59:17 AM,1,2,72,2359,32,WB
7,20,9:59:40 AM,1,3,67,4633,23,WB
7,20,9:59:43 AM,1,2,72,1552,3,WB
7,20,9:59:44 AM,1,2,76,1631,1,WB
7,20,9:59:58 AM,1,2,71,1428,14,WB
7,21,9:00:48 AM,1,2,69,1567,221,WB
7,21,9:01:19 AM,1,14,11,383,31,WB
7,21,9:01:31 AM,1,2,61,1335,12,WB
7,21,9:01:43 AM,1,2,68,2777,12,WB
7,21,9:03:24 AM,1,3,75,1662,101,WB
7,21,9:04:02 AM,1,3,65,3549,38,WB
7,21,9:04:05 AM,1,3,67,1790,3,WB
7,21,9:04:07 AM,1,3,65,3362,2,WB
7,21,9:04:09 AM,1,2,68,1495,2,WB
7,21,9:04:31 AM,1,2,60,1570,22,WB
7,21,9:04:34 AM,1,3,67,3585,3,WB
7,21,9:05:33 AM,1,2,69,1383,59,WB
7,21,9:05:51 AM,1,3,74,1735,18,WB
7,21,9:06:37 AM,1,2,62,1291,46,WB
7,21,9:07:19 AM,1,2,64,2993,42,WB
7,21,9:07:42 AM,1,2,67,1378,23,WB
7,21,9:07:45 AM,1,2,72,1453,3,WB
7,21,9:08:48 AM,1,2,75,1588,63,WB
7,21,9:09:45 AM,1,2,69,1311,57,WB
7,21,9:10:24 AM,1,2,71,1599,39,WB
7,21,9:10:28 AM,1,3,80,1632,4,WB
7,21,9:11:47 AM,1,3,67,1641,79,WB
7,21,9:12:24 AM,1,3,67,1646,37,WB
7,21,9:12:52 AM,1,2,69,1422,28,WB
7,21,9:13:07 AM,1,2,68,1471,15,WB
7,21,9:14:13 AM,1,2,65,1559,66,WB
7,21,9:14:24 AM,1,2,71,1291,11,WB
7,21,9:16:28 AM,1,3,72,1828,124,WB
7,21,9:18:49 AM,1,2,65,1307,141,WB
7,21,9:18:58 AM,1,2,75,1437,9,WB
7,21,9:19:27 AM,1,2,62,1382,29,WB
7,21,9:20:28 AM,1,3,61,3358,61,WB
7,21,9:20:30 AM,1,3,60,1660,2,WB
7,21,9:20:31 AM,1,2,61,1440,1,WB
7,21,9:21:17 AM,1,2,62,1268,46,WB
7,21,9:21:43 AM,1,2,72,1563,26,WB
7,21,9:22:43 AM,1,2,58,1543,60,WB
7,21,9:23:08 AM,1,3,62,4388,25,WB
7,21,9:23:11 AM,1,2,60,1461,3,WB
7,21,9:23:14 AM,1,2,58,1562,3,WB
7,21,9:23:19 AM,1,2,0,1401,5,WB
7,21,9:26:52 AM,1,3,75,1750,213,WB
7,21,9:27:00 AM,1,3,76,1446,8,WB
7,21,9:27:13 AM,1,2,71,1344,13,WB
7,21,9:28:03 AM,1,3,67,3900,50,WB
7,21,9:28:58 AM,1,3,58,1807,55,WB
7,21,9:29:00 AM,1,3,60,1505,2,WB
7,21,9:30:33 AM,1,2,53,1452,93,WB
7,21,9:30:43 AM,1,2,0,1005,10,WB
7,21,9:31:54 AM,1,3,53,1226,71,WB
7,21,9:32:53 AM,1,3,75,1706,59,WB
7,21,9:34:05 AM,1,2,71,1507,72,WB
7,21,9:34:32 AM,1,3,69,3701,27,WB
7,21,9:34:33 AM,1,3,71,1623,1,WB
7,21,9:34:48 AM,1,2,69,1743,15,WB
7,21,9:34:58 AM,1,3,72,1694,10,WB
7,21,9:35:04 AM,1,2,76,1614,6,WB
7,21,9:35:48 AM,1,3,67,1626,44,WB
7,21,9:36:48 AM,1,2,67,1540,60,WB
7,21,9:37:08 AM,1,2,69,1501,20,WB
7,21,9:37:46 AM,1,2,71,1581,38,WB
7,21,9:38:20 AM,1,2,71,1471,34,WB
7,21,9:38:29 AM,1,2,81,1388,9,WB
7,21,9:38:33 AM,1,2,77,1541,4,WB
7,21,9:38:44 AM,1,2,64,1495,11,WB
7,21,9:38:50 AM,1,2,67,1468,6,WB
7,21,9:39:43 AM,1,2,74,1364,53,WB
7,21,9:40:33 AM,1,2,65,1564,50,WB
7,21,9:40:35 AM,1,3,69,1717,2,WB
7,21,9:40:42 AM,1,3,72,1759,7,WB
7,21,9:41:21 AM,1,7,23,2301,39,WB
7,21,9:41:22 AM,1,14,23,1148,1,WB
7,21,9:41:57 AM,1,2,73,1433,35,WB
7,21,9:42:07 AM,1,3,69,1753,10,WB
7,21,9:43:00 AM,1,3,68,1703,53,WB
7,21,9:43:40 AM,1,2,62,1625,40,WB
7,21,9:44:46 AM,1,2,73,1509,66,WB
7,21,9:45:44 AM,1,10,30,6748,58,WB
7,21,9:46:11 AM,1,2,67,1334,27,WB
7,21,9:46:30 AM,1,2,72,1480,19,WB
7,21,9:46:34 AM,1,2,74,1479,4,WB
7,21,9:48:15 AM,1,2,57,1377,101,WB
7,21,9:48:33 AM,1,3,65,1453,18,WB
7,21,9:48:41 AM,1,10,31,6696,8,WB
7,21,9:48:44 AM,1,3,34,3840,3,WB
7,21,9:48:46 AM,1,2,34,1347,2,WB
7,21,9:48:49 AM,1,3,32,1630,3,WB
7,21,9:48:59 AM,1,2,62,1291,10,WB
7,21,9:49:05 AM,1,5,56,4258,6,WB
7,21,9:49:07 AM,1,3,57,1634,2,WB
7,21,9:49:31 AM,1,2,71,1076,24,WB
7,21,9:50:00 AM,1,2,71,1323,29,WB
7,21,9:50:17 AM,1,2,64,1430,17,WB
7,21,9:50:41 AM,1,3,72,1786,24,WB
7,21,9:52:01 AM,1,2,61,1545,80,WB
7,21,9:53:56 AM,1,2,79,1459,115,WB
7,21,9:54:19 AM,1,3,80,1661,23,WB
7,21,9:55:14 AM,1,14,71,5860,55,WB
7,21,9:55:16 AM,1,2,72,1350,2,WB
7,21,9:55:44 AM,1,3,65,1763,28,WB
7,21,9:56:10 AM,1,13,32,7392,26,WB
7,21,9:57:27 AM,1,3,72,1754,77,WB
7,21,9:57:45 AM,1,3,75,1900,18,WB
7,21,9:58:26 AM,1,2,69,2701,41,WB
7,21,9:59:52 AM,1,2,71,1239,86,WB
7,22,9:00:24 AM,1,3,67,1525,39,WB
7,22,9:01:37 AM,1,2,68,1391,73,WB
7,22,9:01:58 AM,1,2,69,1629,21,WB
7,22,9:02:11 AM,1,3,72,1823,13,WB
7,22,9:03:35 AM,1,3,69,1494,84,WB
7,22,9:04:32 AM,1,2,75,1679,57,WB
7,22,9:04:58 AM,1,2,68,1560,26,WB
7,22,9:05:55 AM,1,2,67,1304,57,WB
7,22,9:06:06 AM,1,5,69,2921,11,WB
7,22,9:06:44 AM,1,3,69,3865,38,WB
7,22,9:09:07 AM,1,2,56,1481,143,WB
7,22,9:09:24 AM,1,2,65,1467,17,WB
7,22,9:09:29 AM,1,2,71,1576,5,WB
7,22,9:09:30 AM,1,2,68,1500,1,WB
7,22,9:09:52 AM,1,3,65,3698,22,WB
7,22,9:10:29 AM,1,3,68,1785,37,WB
7,22,9:11:11 AM,1,2,69,1619,42,WB
7,22,9:11:16 AM,1,2,72,1616,5,WB
7,22,9:11:24 AM,1,2,69,1552,8,WB
7,22,9:13:04 AM,1,2,68,1602,100,WB
7,22,9:13:19 AM,1,2,72,1430,15,WB
7,22,9:13:29 AM,1,2,77,1357,10,WB
7,22,9:16:31 AM,1,2,61,1522,182,WB
7,22,9:17:03 AM,1,2,69,1458,32,WB
7,22,9:17:32 AM,1,3,73,1855,29,WB
7,22,9:18:46 AM,1,2,73,1520,74,WB
7,22,9:19:21 AM,1,2,71,1176,35,WB
7,22,9:19:23 AM,1,2,74,1457,2,WB
7,22,9:20:12 AM,1,2,67,1661,49,WB
7,22,9:20:52 AM,1,2,69,1570,40,WB
7,22,9:21:28 AM,1,2,72,1340,36,WB
7,22,9:22:02 AM,1,2,58,1648,34,WB
7,22,9:22:40 AM,1,3,63,1333,38,WB
7,22,9:23:26 AM,1,2,71,1497,46,WB
7,22,9:24:07 AM,1,2,69,1403,41,WB
7,22,9:24:46 AM,1,2,70,1456,39,WB
7,22,9:25:05 AM,1,2,61,1425,19,WB
7,22,9:25:48 AM,1,14,70,5620,43,WB
7,22,9:26:00 AM,1,2,80,1523,12,WB
7,22,9:26:20 AM,1,3,65,3770,20,WB
7,22,9:26:28 AM,1,2,78,1498,8,WB
7,22,9:26:47 AM,1,3,78,1676,19,WB
7,22,9:26:54 AM,1,3,71,1581,7,WB
7,22,9:27:19 AM,1,2,61,1561,25,WB
7,22,9:27:45 AM,1,2,63,3795,26,WB
7,22,9:27:46 AM,1,3,64,1632,1,WB
7,22,9:29:30 AM,1,2,65,1346,104,WB
7,22,9:29:35 AM,1,2,71,1439,5,WB
7,22,9:29:56 AM,1,2,72,1271,21,WB
7,22,9:31:10 AM,1,3,68,1750,74,WB
7,22,9:31:13 AM,1,2,65,1516,3,WB
7,22,9:32:12 AM,1,2,0,1263,59,WB
7,22,9:32:40 AM,1,2,55,1455,28,WB
7,22,9:32:54 AM,1,2,64,1230,14,WB
7,22,9:34:25 AM,1,2,0,742,91,WB
7,22,9:34:26 AM,1,5,65,2114,1,WB
7,22,9:35:15 AM,1,3,65,3548,49,WB
7,22,9:35:17 AM,1,2,68,1660,2,WB
7,22,9:35:27 AM,1,2,69,1383,10,WB
7,22,9:35:40 AM,1,3,73,1639,13,WB
7,22,9:36:12 AM,1,3,63,4170,32,WB
7,22,9:36:25 AM,1,3,73,1363,13,WB
7,22,9:36:43 AM,1,2,67,1378,18,WB
7,22,9:37:09 AM,1,1,0,3370,26,WB
7,22,9:38:07 AM,1,3,77,1504,58,WB
7,22,9:38:18 AM,1,2,67,1537,11,WB
7,22,9:41:06 AM,1,2,73,1482,168,WB
7,22,9:41:22 AM,1,2,71,1576,16,WB
7,22,9:41:48 AM,1,2,68,1385,26,WB
7,22,9:42:09 AM,1,3,72,3698,21,WB
7,22,9:42:29 AM,1,3,65,3170,20,WB
7,22,9:44:15 AM,1,3,73,1714,106,WB
7,22,9:44:35 AM,1,2,62,1568,20,WB
7,22,9:45:50 AM,1,2,63,1301,75,WB
7,22,9:46:01 AM,1,2,79,3352,11,WB
7,22,9:47:01 AM,1,2,72,1287,60,WB
7,22,9:47:16 AM,1,3,73,1477,15,WB
7,22,9:47:58 AM,1,2,69,1455,42,WB
7,22,9:48:02 AM,1,2,74,1451,4,WB
7,22,9:48:36 AM,1,2,72,1298,34,WB
7,22,9:50:23 AM,1,3,86,1736,107,WB
7,22,9:50:59 AM,1,2,60,1352,36,WB
7,22,9:51:14 AM,1,3,69,1737,15,WB
7,22,9:52:09 AM,1,2,60,1316,55,WB
7,22,9:52:32 AM,1,3,63,3181,23,WB
7,22,9:53:46 AM,1,2,63,2575,74,WB
7,22,9:53:47 AM,1,2,63,1519,1,WB
7,22,9:57:56 AM,1,2,60,1514,249,WB
7,22,9:57:57 AM,1,2,64,2683,1,WB
7,22,9:57:59 AM,1,3,65,2934,2,WB
7,22,9:58:15 AM,1,3,57,1607,16,WB
7,22,9:58:24 AM,1,2,74,1582,9,WB
7,22,9:58:26 AM,1,3,62,1586,2,WB
7,22,9:59:07 AM,1,3,73,1768,41,WB
7,22,9:59:30 AM,1,2,75,1398,23,WB
7,23,9:01:04 AM,1,9,57,5754,72,WB
7,23,9:01:16 AM,1,5,59,2182,12,WB
7,23,9:01:19 AM,1,3,62,2853,3,WB
7,23,9:01:23 AM,1,2,69,1438,4,WB
7,23,9:03:31 AM,1,2,72,1701,128,WB
7,23,9:04:23 AM,1,3,55,2908,52,WB
7,23,9:04:25 AM,1,2,0,970,2,WB
7,23,9:04:27 AM,1,3,56,2942,2,WB
7,23,9:04:28 AM,1,2,64,1269,1,WB
7,23,9:04:30 AM,1,2,69,1696,2,WB
7,23,9:06:23 AM,1,3,73,3628,113,WB
7,23,9:06:24 AM,1,2,73,1585,1,WB
7,23,9:07:49 AM,1,2,68,1395,85,WB
7,23,9:08:11 AM,1,3,64,1779,22,WB
7,23,9:08:22 AM,1,2,62,1443,11,WB
7,23,9:08:31 AM,1,3,61,4881,9,WB
7,23,9:08:32 AM,1,2,63,1431,1,WB
7,23,9:08:33 AM,1,3,64,1578,1,WB
7,23,9:09:47 AM,1,2,71,1484,74,WB
7,23,9:09:53 AM,1,3,68,1905,6,WB
7,23,9:10:51 AM,1,3,57,4385,58,WB
7,23,9:10:58 AM,1,2,64,1435,7,WB
7,23,9:13:45 AM,1,6,60,3565,167,WB
7,23,9:13:51 AM,1,3,56,1804,6,WB
7,23,9:13:57 AM,1,3,72,1860,6,WB
7,23,9:13:58 AM,1,3,72,1871,1,WB
7,23,9:14:11 AM,1,3,53,1503,13,WB
7,23,9:14:26 AM,1,2,62,1466,15,WB
7,23,9:14:45 AM,1,3,56,1812,19,WB
7,23,9:14:46 AM,1,2,55,1513,1,WB
7,23,9:15:55 AM,1,2,69,1393,69,WB
7,23,9:16:38 AM,1,2,67,1195,43,WB
7,23,9:16:49 AM,1,2,65,1201,11,WB
7,23,9:17:33 AM,1,13,60,9930,44,WB
7,23,9:17:34 AM,1,2,66,1469,1,WB
7,23,9:19:50 AM,1,2,62,1300,136,WB
7,23,9:19:52 AM,1,9,61,6618,2,WB
7,23,9:20:29 AM,1,1,0,338,37,WB
7,23,9:21:10 AM,1,2,67,1631,41,WB
7,23,9:21:11 AM,1,2,68,1502,1,WB
7,23,9:21:17 AM,1,3,72,3400,6,WB
7,23,9:22:35 AM,1,2,75,1486,78,WB
7,23,9:22:36 AM,1,2,75,1519,1,WB
7,23,9:22:37 AM,1,3,74,1626,1,WB
7,23,9:24:05 AM,1,9,56,5962,88,WB
7,23,9:24:06 AM,1,2,58,1425,1,WB
7,23,9:24:18 AM,1,3,74,1697,12,WB
7,23,9:24:33 AM,1,3,78,1492,15,WB
7,23,9:24:35 AM,1,3,75,1805,2,WB
7,23,9:24:45 AM,1,3,69,1480,10,WB
7,23,9:26:10 AM,1,10,61,7136,85,WB
7,23,9:26:58 AM,1,5,61,5522,48,WB
7,23,9:27:08 AM,1,3,72,1589,10,WB
7,23,9:27:25 AM,1,2,70,1337,17,WB
7,23,9:27:40 AM,1,3,70,1586,15,WB
7,23,9:29:52 AM,1,2,62,1355,132,WB
7,23,9:30:24 AM,1,3,56,1456,32,WB
7,23,9:30:32 AM,1,3,64,1472,8,WB
7,23,9:30:34 AM,1,3,61,1500,2,WB
7,23,9:31:28 AM,1,9,62,6402,54,WB
7,23,9:31:46 AM,1,2,71,1555,18,WB
7,23,9:31:58 AM,1,2,64,1340,12,WB
7,23,9:32:25 AM,1,2,68,1580,27,WB
7,23,9:32:56 AM,1,2,63,1440,31,WB
7,23,9:32:57 AM,1,2,62,1485,1,WB
7,23,9:34:13 AM,1,3,57,1686,76,WB
7,23,9:34:45 AM,1,5,64,2364,32,WB
7,23,9:35:52 AM,1,2,62,1457,67,WB
7,23,9:37:52 AM,1,14,155,23340,120,WB
7,23,9:37:55 AM,1,2,63,1456,3,WB
7,23,9:37:56 AM,1,3,64,1552,1,WB
7,23,9:38:15 AM,1,2,59,1323,19,WB
7,23,9:40:38 AM,1,3,59,2997,143,WB
7,23,9:40:43 AM,1,2,69,1611,5,WB
7,23,9:40:50 AM,1,3,71,1625,7,WB
7,23,9:40:56 AM,1,5,68,1925,6,WB
7,23,9:41:06 AM,1,2,65,1429,10,WB
7,23,9:41:26 AM,1,3,68,1471,20,WB
7,23,9:43:04 AM,1,2,69,1478,98,WB
7,23,9:43:20 AM,1,2,68,1280,16,WB
7,23,9:44:11 AM,1,2,73,1401,51,WB
7,23,9:44:38 AM,1,2,75,1508,27,WB
7,23,9:44:45 AM,1,3,70,1834,7,WB
7,23,9:44:58 AM,1,2,68,1545,13,WB
7,23,9:45:05 AM,1,3,72,1584,7,WB
7,23,9:45:38 AM,1,2,71,1497,33,WB
7,23,9:45:43 AM,1,2,71,1260,5,WB
7,23,9:45:55 AM,1,1,0,471,12,WB
7,23,9:46:23 AM,1,3,64,3678,28,WB
7,23,9:49:10 AM,1,10,31,6541,167,WB
7,23,9:49:22 AM,1,3,48,1629,12,WB
7,23,9:49:23 AM,1,2,46,1394,1,WB
7,23,9:49:25 AM,1,3,44,1561,2,WB
7,23,9:49:33 AM,1,2,68,1385,8,WB
7,23,9:49:36 AM,1,2,67,1413,3,WB
7,23,9:49:44 AM,1,2,64,1372,8,WB
7,23,9:50:23 AM,1,2,71,1418,39,WB
7,23,9:52:47 AM,1,10,61,6995,144,WB
7,23,9:53:06 AM,1,3,71,1734,19,WB
7,23,9:53:17 AM,1,2,62,1517,11,WB
7,23,9:53:31 AM,1,2,63,1370,14,WB
7,23,9:55:24 AM,1,2,63,1507,113,WB
7,23,9:55:25 AM,1,2,64,1415,1,WB
7,23,9:55:53 AM,1,3,64,1554,28,WB
7,23,9:55:59 AM,1,3,67,3930,6,WB
7,23,9:56:02 AM,1,2,65,1216,3,WB
7,23,9:56:33 AM,1,2,66,1293,31,WB
7,23,9:57:28 AM,1,9,62,6787,55,WB
7,23,9:57:30 AM,1,2,63,1456,2,WB
7,23,9:57:53 AM,1,2,0,728,23,WB
7,23,9:58:32 AM,1,2,67,1443,39,WB
7,23,9:58:36 AM,1,2,64,1397,4,WB
7,23,9:58:41 AM,1,3,67,1532,5,WB
7,23,9:58:46 AM,1,3,67,1785,5,WB
7,23,9:59:03 AM,1,3,60,1885,17,WB
7,23,9:59:18 AM,1,2,57,1330,15,WB
7,23,9:59:32 AM,1,5,53,2943,14,WB
7,23,9:59:36 AM,1,3,69,1803,4,WB
7,23,9:59:41 AM,1,3,52,1426,5,WB
7,24,9:00:46 AM,1,2,69,1621,68,WB
7,24,9:01:25 AM,1,2,69,1494,39,WB
7,24,9:01:31 AM,1,3,82,1656,6,WB
7,24,9:01:48 AM,1,2,73,1547,17,WB
7,24,9:02:42 AM,1,2,64,1613,54,WB
7,24,9:03:18 AM,1,2,64,1798,36,WB
7,24,9:04:21 AM,1,3,58,1603,63,WB
7,24,9:04:22 AM,1,2,58,1447,1,WB
7,24,9:04:24 AM,1,3,59,1632,2,WB
7,24,9:04:29 AM,1,2,67,1542,5,WB
7,24,9:05:53 AM,1,3,71,1744,84,WB
7,24,9:06:24 AM,1,3,59,3768,31,WB
7,24,9:06:25 AM,1,2,59,1482,1,WB
7,24,9:08:12 AM,1,3,67,1770,107,WB
7,24,9:09:07 AM,1,2,76,1491,55,WB
7,24,9:10:01 AM,1,10,64,7325,54,WB
7,24,9:10:16 AM,1,2,69,1347,15,WB
7,24,9:10:21 AM,1,2,67,1441,5,WB
7,24,9:10:28 AM,1,3,73,1671,7,WB
7,24,9:10:32 AM,1,3,77,1917,4,WB
7,24,9:11:40 AM,1,2,71,1650,68,WB
7,24,9:12:43 AM,1,2,63,1445,63,WB
7,24,9:13:10 AM,1,3,72,1940,27,WB
7,24,9:13:33 AM,1,3,68,1650,23,WB
7,24,9:13:57 AM,1,2,53,1548,24,WB
7,24,9:14:10 AM,1,2,64,1469,13,WB
7,24,9:14:15 AM,1,3,62,1602,5,WB
7,24,9:14:23 AM,1,3,58,1452,8,WB
7,24,9:14:40 AM,1,3,66,1991,17,WB
7,24,9:15:14 AM,1,3,72,1785,34,WB
7,24,9:15:25 AM,1,3,72,1667,11,WB
7,24,9:15:32 AM,1,2,69,1351,7,WB
7,24,9:16:57 AM,1,3,64,1745,85,WB
7,24,9:17:35 AM,1,2,72,1367,38,WB
7,24,9:18:19 AM,1,9,57,6224,44,WB
7,24,9:18:20 AM,1,2,56,1337,1,WB
7,24,9:18:35 AM,1,2,64,1306,15,WB
7,24,9:19:08 AM,1,2,65,1451,33,WB
7,24,9:19:51 AM,1,2,77,1478,43,WB
7,24,9:20:21 AM,1,2,72,1568,30,WB
7,24,9:20:25 AM,1,3,68,1785,4,WB
7,24,9:20:47 AM,1,3,73,1714,22,WB
7,24,9:20:49 AM,1,3,61,3131,2,WB
7,24,9:21:56 AM,1,3,72,2025,67,WB
7,24,9:21:59 AM,1,2,73,1552,3,WB
7,24,9:23:17 AM,1,2,69,1137,78,WB
7,24,9:23:31 AM,1,3,68,1495,14,WB
7,24,9:23:35 AM,1,2,71,1354,4,WB
7,24,9:23:48 AM,1,2,65,1461,13,WB
7,24,9:25:45 AM,1,2,68,1445,117,WB
7,24,9:25:46 AM,1,3,71,1730,1,WB
7,24,9:26:03 AM,1,2,71,1544,17,WB
7,24,9:26:29 AM,1,3,65,1734,26,WB
7,24,9:26:32 AM,1,9,65,7302,3,WB
7,24,9:27:30 AM,1,3,69,1778,58,WB
7,24,9:27:55 AM,1,2,61,1595,25,WB
7,24,9:27:56 AM,1,2,73,1455,1,WB
7,24,9:27:58 AM,1,2,69,1393,2,WB
7,24,9:30:47 AM,1,3,57,1753,169,WB
7,24,9:30:49 AM,1,3,57,1586,2,WB
7,24,9:32:30 AM,1,10,57,6981,101,WB
7,24,9:33:51 AM,1,2,64,1353,81,WB
7,24,9:33:53 AM,1,3,65,1653,2,WB
7,24,9:34:01 AM,1,2,80,1167,8,WB
7,24,9:34:18 AM,1,2,73,1531,17,WB
7,24,9:35:51 AM,1,3,68,1602,93,WB
7,24,9:37:41 AM,1,2,67,1368,110,WB
7,24,9:37:43 AM,1,2,67,1264,2,WB
7,24,9:38:20 AM,1,2,64,1264,37,WB
7,24,9:40:58 AM,1,9,65,6774,158,WB
7,24,9:41:00 AM,1,3,68,1844,2,WB
7,24,9:41:01 AM,1,2,69,1429,1,WB
7,24,9:41:05 AM,1,2,65,1395,4,WB
7,24,9:42:08 AM,1,2,62,1401,63,WB
7,24,9:43:47 AM,1,2,70,1472,99,WB
7,24,9:44:07 AM,1,2,63,1606,20,WB
7,24,9:44:50 AM,1,2,55,1367,43,WB
7,24,9:45:01 AM,1,2,62,1428,11,WB
7,24,9:45:34 AM,1,3,62,2889,33,WB
7,24,9:45:41 AM,1,2,69,1575,7,WB
7,24,9:45:46 AM,1,2,75,1464,5,WB
7,24,9:46:06 AM,1,2,67,1304,20,WB
7,24,9:46:20 AM,1,3,67,1730,14,WB
7,24,9:48:36 AM,1,2,68,1451,136,WB
7,24,9:49:07 AM,1,3,63,4170,31,WB
7,24,9:49:15 AM,1,2,73,1558,8,WB
7,24,9:49:33 AM,1,2,78,1492,18,WB
7,24,9:49:36 AM,1,3,72,1823,3,WB
7,24,9:49:44 AM,1,2,72,1442,8,WB
7,24,9:49:50 AM,1,2,71,1334,6,WB
7,24,9:50:28 AM,1,2,69,1504,38,WB
7,24,9:50:43 AM,1,2,72,1448,15,WB
7,24,9:50:45 AM,1,3,72,1738,2,WB
7,24,9:51:26 AM,1,3,65,1525,41,WB
7,24,9:51:30 AM,1,3,67,1727,4,WB
7,24,9:51:38 AM,1,3,68,2001,8,WB
7,24,9:51:43 AM,1,2,72,1393,5,WB
7,24,9:51:53 AM,1,5,65,1811,10,WB
7,24,9:51:56 AM,1,2,63,1552,3,WB
7,24,9:52:00 AM,1,2,67,1319,4,WB
7,24,9:52:03 AM,1,3,68,1690,3,WB
7,24,9:53:43 AM,1,3,61,1630,100,WB
7,24,9:54:19 AM,1,2,76,1597,36,WB
7,24,9:54:37 AM,1,2,75,1483,18,WB
7,24,9:55:04 AM,1,2,69,1234,27,WB
7,24,9:55:16 AM,1,2,66,1479,12,WB
7,24,9:55:27 AM,1,9,69,6901,11,WB
7,24,9:55:43 AM,1,2,0,912,16,WB
7,24,9:57:14 AM,1,2,68,1560,91,WB
7,24,9:57:17 AM,1,2,70,1177,3,WB
7,24,9:57:43 AM,1,3,64,4478,26,WB
7,24,9:59:09 AM,1,9,58,6835,86,WB
7,24,9:59:42 AM,1,2,66,1479,33,WB
7,24,9:59:58 AM,1,3,61,1768,16,WB
7,24,9:59:59 AM,1,2,61,1354,1,WB
